7697224,32927997,Private room,Avon Loop,11,4.5,2,1.0,55.0,1.0
4862797,25013424,Entire home/apt,Russley,18,4.5,4,2.0,150.0,2.0
13361551,63986978,Private room,Addington,7,4.5,2,1.0,23.0,1.0
5469849,28369985,Private room,Belfast South,138,5.0,2,1.0,53.0,1.0
11481766,3407891,Entire home/apt,Addington,6,5.0,2,2.0,67.0,1.0
5633296,18542986,Entire home/apt,Sumner,56,5.0,2,1.0,119.0,2.0
11778184,54547387,Private room,South Brighton,13,5.0,2,1.0,45.0,1.0
9333358,48441021,Private room,Waltham,25,5.0,1,1.0,22.0,1.0
12832942,70045157,Entire home/apt,St Albans West,5,5.0,2,0.0,75.0,1.0
13547282,77973131,Private room,Halswell South,5,5.0,2,1.0,23.0,1.0
10793317,1368723,Entire home/apt,Edgeware,41,5.0,7,2.0,68.0,1.0
11622644,61555759,Private room,Styx Mill,3,5.0,2,1.0,43.0,1.0
1070001,938000,Private room,St Martins,87,4.5,3,1.0,59.0,1.0
4915043,25310822,Private room,Avondale,44,5.0,3,1.0,44.0,1.0
11530694,52024385,Private room,Woolston South,5,4.5,2,1.0,36.0,1.0
3468541,15484405,Entire home/apt,South Brighton,15,4.5,2,1.0,90.0,1.0
2210246,11274320,Private room,Strowan,7,5.0,4,1.0,71.0,2.0
5671489,24205506,Entire home/apt,Jellie Park,14,4.5,14,5.0,210.0,2.0
6784780,7468316,Entire home/apt,Merivale,8,5.0,5,2.0,142.0,2.0
9373485,48502039,Private room,New Brighton,5,4.0,2,1.0,27.0,1.0
12795331,69686464,Private room,Sydenham,12,4.0,2,1.0,29.0,1.0
9136458,47583337,Private room,Aorangi,35,4.5,2,1.0,36.0,1.0
11640971,57443246,Private room,Opawa,5,4.5,2,1.0,32.0,3.0
2527858,9490142,Private room,Avonhead West,35,5.0,3,1.0,104.0,1.0
8004549,29973513,Private room,Addington,11,5.0,2,1.0,40.0,4.0
8071710,11126176,Private room,Phillipstown,48,5.0,2,1.0,45.0,2.0
11364864,59541504,Private room,Addington,5,4.5,4,1.0,36.0,1.0
6081230,27753734,Private room,Addington,5,5.0,1,1.0,30.0,3.0
11025684,46263627,Entire home/apt,Travis Wetland,20,4.5,2,1.0,44.0,2.0
10386149,46315953,Private room,Heathcote Valley,10,5.0,2,1.0,34.0,2.0
10293131,52953757,Entire home/apt,Bishopdale North,19,5.0,4,2.0,90.0,1.0
10416106,53641016,Entire home/apt,Phillipstown,24,5.0,4,2.0,91.0,1.0
12525437,12788715,Private room,Addington,19,5.0,3,1.0,41.0,1.0
9826511,28992903,Entire home/apt,Avonhead West,12,4.0,6,3.0,165.0,1.0
7584864,20202846,Private room,Sockburn,6,4.5,2,1.0,45.0,1.0
9080833,47356546,Entire home/apt,Parklands,35,5.0,5,1.0,82.0,1.0
6703321,30445253,Entire home/apt,Westburn,64,5.0,5,2.0,61.0,1.0
8583115,45170003,Private room,Bishopdale,26,4.5,2,1.0,47.0,3.0
6815326,938000,Entire home/apt,St Martins,11,4.0,7,3.0,141.0,1.0
11951178,63824340,Entire home/apt,Bexley,12,4.5,3,2.0,30.0,1.0
1007247,4765250,Entire home/apt,Riccarton South,39,5.0,6,3.0,139.0,3.0
3604455,12036817,Private room,Bishopdale North,126,5.0,4,1.0,60.0,1.0
12367933,66269350,Private room,Linwood East,6,4.5,2,1.0,37.0,1.0
894954,4765250,Entire home/apt,Riccarton South,48,4.5,4,2.0,139.0,3.0
9883819,50842286,Entire home/apt,Holmwood,62,5.0,3,1.0,74.0,2.0
1480596,7922115,Private room,Addington,41,5.0,2,1.0,45.0,1.0
881406,4663146,Entire home/apt,Lyttelton,38,4.5,4,1.0,112.0,1.0
6914550,1873262,Private room,South Brighton,3,4.0,3,1.0,32.0,1.0
11399820,59833576,Private room,Phillipstown,23,5.0,2,1.0,19.0,2.0
3877710,24205506,Entire home/apt,Merivale,20,4.0,4,2.0,142.0,2.0
9099171,26332150,Private room,Rutland,6,4.5,2,1.0,61.0,1.0
12176829,65426662,Private room,Aranui,4,5.0,2,1.0,21.0,1.0
9595898,49665226,Private room,Edgeware,7,4.5,2,1.0,37.0,1.0
8058438,5790968,Private room,Hoon Hay,15,5.0,2,1.0,30.0,2.0
9909639,7081855,Private room,Barrington North,26,5.0,2,1.0,71.0,1.0
8472935,44620039,Entire home/apt,Cashmere East,32,5.0,3,1.0,82.0,1.0
6677114,34943562,Entire home/apt,Sydenham,11,5.0,2,1.0,68.0,2.0
9700312,50092465,Entire home/apt,Avon Loop,5,5.0,4,2.0,56.0,2.0
11104969,57677232,Entire home/apt,Opawa,10,4.0,3,0.0,83.0,1.0
8720346,45768555,Private room,Harewood,67,5.0,2,1.0,66.0,1.0
9393958,48725025,Private room,Oaklands East,18,4.5,2,1.0,29.0,2.0
10415326,13349472,Entire home/apt,Governors Bay,12,5.0,2,1.0,71.0,1.0
5175989,26772851,Private room,Hagley Park,96,4.5,2,1.0,60.0,1.0
